time,weight,height,bmi,fatRate,bodyWaterRate,boneMass,metabolism,muscleRate,visceralFat
2024-11-15 09:22:43+0000,80.15,181.0,24.4,22.720509,53.013733,3.1559353,1717.0,58.78358,9.0
2024-11-16 15:28:27+0000,79.85,181.0,24.3,22.754772,52.990227,3.1425657,1713.0,58.537746,9.0
2024-11-16 17:03:36+0000,78.5,181.0,23.9,21.93336,53.553715,3.1220367,1692.0,58.16028,9.0
2024-11-17 10:22:24+0000,80.45,181.0,24.5,23.024593,52.80513,3.1552749,1721.0,58.77144,10.0
2024-11-18 09:58:08+0000,80.05,181.0,24.4,22.680933,53.04088,3.1535833,1716.0,58.74033,9.0
2024-11-19 11:58:21+0000,79.2,181.0,24.1,22.331924,53.2803,3.1339414,1703.0,58.379173,9.0
2024-11-19 22:46:05+0000,79.35,181.0,24.2,22.401115,53.232834,3.1371188,1705.0,58.437595,9.0
2024-11-20 09:15:02+0000,78.7,181.0,24.0,22.059065,53.46748,3.1249871,1695.0,58.214527,9.0
2024-11-21 08:45:13+0000,79.05,181.0,24.1,22.23667,53.345646,3.1318164,1701.0,58.3401,9.0
2024-11-24 11:17:49+0000,78.55,181.0,23.9,22.049252,53.474213,3.1193547,1693.0,58.110962,9.0
2024-11-24 14:48:38+0000,78.2,181.0,23.8,21.67837,53.728638,3.1202419,1688.0,58.12727,9.0
2024-11-24 14:51:12+0000,78.05,181.0,23.8,21.58935,53.789707,3.1177661,1686.0,58.08175,9.0
2024-11-27 07:48:07+0000,79.85,181.0,24.3,null,null,null,null,null,null
2024-11-28 11:36:12+0000,78.5,181.0,23.9,21.950684,53.541832,3.1213353,1692.0,58.147377,9.0
2024-12-10 16:01:33+0000,78.65,181.0,24.0,22.029863,53.487514,3.124162,1695.0,58.199352,9.0
2024-12-11 10:22:02+0000,79.15,181.0,24.1,22.30308,53.300087,3.1331162,1702.0,58.364,9.0
2024-12-13 15:21:10+0000,78.6,181.0,23.9,21.76703,53.667816,3.1328068,1694.0,58.358307,9.0
2024-12-15 17:53:01+0000,79.5,181.0,24.2,22.393064,53.238358,3.143453,1707.0,58.55406,9.0
2024-12-17 23:05:47+0000,79.3,181.0,24.2,22.252317,53.33491,3.1412039,1704.0,58.51271,9.0
2024-12-18 12:57:43+0000,79.3,181.0,24.2,22.218018,53.35844,3.142607,1704.0,58.53851,9.0
2024-12-19 10:39:22+0000,79.15,181.0,24.1,22.225758,53.35313,3.136273,1702.0,58.422043,9.0
2024-12-19 12:45:22+0000,79.05,181.0,24.1,22.262476,53.32794,3.1307642,1701.0,58.32075,9.0
2024-12-20 10:57:08+0000,79.35,181.0,24.2,22.418255,53.221077,3.1364174,1705.0,58.424698,9.0
2024-12-21 18:08:51+0000,78.3,181.0,23.9,21.945961,53.54507,3.1134746,1689.0,58.002842,9.0
2024-12-24 11:33:54+0000,78.95,181.0,24.0,21.928923,53.55676,3.1403372,1699.0,58.496777,9.0
2024-12-26 11:10:20+0000,78.9,181.0,24.0,21.925585,53.559048,3.13846,1698.0,58.462254,9.0
2024-12-26 14:29:32+0000,78.45,181.0,23.9,21.869324,53.597645,3.1226144,1692.0,58.1709,9.0
2024-12-26 20:33:18+0000,78.0,181.0,23.8,21.446264,53.887863,3.1215005,1685.0,58.150414,9.0
2024-12-26 23:07:46+0000,78.0,181.0,23.8,null,null,null,null,null,null
2024-12-27 10:01:55+0000,77.0,181.0,23.5,21.29206,53.99365,3.087107,1670.0,57.518005,9.0
2024-12-27 11:40:11+0000,77.55,181.0,23.6,21.640862,53.754368,3.0954835,1678.0,57.67203,9.0
2024-12-28 18:35:28+0000,78.3,181.0,23.9,21.902538,53.57486,3.1152284,1689.0,58.035088,9.0
2024-12-28 18:35:39+0000,78.2,181.0,23.8,null,null,null,null,null,null
2024-12-29 11:25:28+0000,78.6,181.0,23.9,22.00927,53.50164,3.1229858,1694.0,58.177727,9.0
2024-12-29 13:50:39+0000,79.0,181.0,24.1,22.18188,53.38323,3.1320434,1700.0,58.34427,9.0
2024-12-30 11:53:48+0000,76.45,181.0,23.3,20.529083,54.517048,3.0948644,1662.0,57.66065,9.0
2024-12-31 11:59:14+0000,78.4,181.0,23.9,21.657764,53.742775,3.129155,1691.0,58.29116,9.0
2025-01-02 14:27:16+0000,77.1,181.0,23.5,21.202705,54.054943,3.0947201,1672.0,57.657993,9.0
2025-01-06 10:44:47+0000,77.7,181.0,23.7,21.520315,53.837063,3.1063771,1680.0,57.872337,9.0
2025-01-07 20:42:55+0000,76.95,181.0,23.4,21.120317,54.11146,3.0918934,1669.0,57.606018,9.0
2025-01-08 09:18:01+0000,76.95,181.0,23.4,21.120317,54.11146,3.0918934,1669.0,57.606018,9.0
2025-01-08 09:19:22+0000,76.7,181.0,23.4,20.967516,54.216286,3.087767,1666.0,57.530148,9.0
2025-01-09 16:04:47+0000,76.5,181.0,23.3,20.81789,54.318928,3.0855181,1663.0,57.488796,9.0
2025-01-09 16:05:06+0000,76.5,181.0,23.3,20.800112,54.331123,3.0862195,1663.0,57.501694,9.0
2025-01-11 16:52:19+0000,75.55,181.0,23.0,20.008587,54.874107,3.0782557,1648.0,57.35526,9.0
2025-01-13 22:01:14+0000,76.85,181.0,23.4,20.687685,54.40825,3.104974,1668.0,57.84654,9.0
2025-01-13 22:01:46+0000,76.65,181.0,23.3,20.564236,54.492935,3.1016731,1665.0,57.785843,9.0
2025-01-16 17:28:20+0000,76.35,181.0,23.3,20.386753,54.61469,3.0963705,1660.0,57.688343,9.0
2025-01-18 08:57:06+0000,76.35,181.0,23.3,20.404566,54.602467,3.095669,1660.0,57.675446,9.0
2025-01-20 11:19:19+0000,75.1,181.0,22.9,19.902111,54.94715,3.0638132,1642.0,57.0897,9.0
2025-01-23 11:54:05+0000,75.65,181.0,23.0,20.072025,54.83059,3.0799062,1650.0,57.38561,9.0
2025-01-24 13:58:49+0000,77.55,181.0,23.6,21.386574,53.92881,3.105655,1678.0,57.85906,9.0
2025-01-26 13:00:36+0000,75.4,181.0,23.0,20.039373,54.85299,3.0708694,1646.0,57.219444,9.0
2025-01-27 12:06:35+0000,74.65,181.0,22.7,19.466427,55.246033,3.0619977,1635.0,57.056316,9.0
2025-01-27 23:15:31+0000,74.65,181.0,22.7,19.448208,55.25853,3.0626993,1635.0,57.069214,9.0
2025-01-28 08:48:39+0000,74.05,181.0,22.6,19.348667,55.326813,3.041572,1626.0,56.680744,9.0
2025-01-29 15:39:29+0000,74.65,181.0,22.7,19.457317,55.25228,3.0623484,1635.0,57.062767,9.0
2025-01-30 08:01:57+0000,73.5,181.0,22.4,18.929096,55.61464,3.0345984,1618.0,56.552517,9.0
2025-01-31 17:00:16+0000,73.45,181.0,22.4,18.877174,55.650257,3.0344746,1617.0,56.55024,9.0
2025-02-02 09:47:39+0000,73.85,181.0,22.5,19.253468,55.39212,3.036878,1614.0,56.594437,9.0
2025-02-03 09:04:15+0000,73.6,181.0,22.4,19.07865,55.512047,3.0331025,1610.0,56.52501,9.0
2025-02-03 13:26:06+0000,73.35,181.0,22.3,18.893368,55.63915,3.0296776,1607.0,56.462036,9.0
2025-02-04 13:28:15+0000,72.8,181.0,22.2,18.372923,55.996174,3.0262115,1598.0,56.398304,8.0
2025-02-05 14:59:57+0000,74.15,181.0,22.6,19.258108,55.38894,3.0491955,1619.0,56.82092,9.0
2025-02-06 10:29:57+0000,73.15,181.0,22.3,18.712627,55.763138,3.0281303,1604.0,56.433582,9.0
2025-02-08 17:06:13+0000,72.55,181.0,22.1,18.201912,56.113487,3.0220852,1595.0,56.32243,8.0
2025-02-09 09:56:04+0000,71.8,181.0,21.9,17.95639,56.281918,2.9995344,1583.0,55.90778,8.0
2025-02-09 09:58:20+0000,71.75,181.0,21.9,17.921515,56.305843,2.998709,1583.0,55.892605,8.0
2025-02-10 20:13:50+0000,74.45,181.0,22.7,18.92476,55.617615,3.0744903,1623.0,57.286022,9.0
2025-02-11 08:46:53+0000,74.15,181.0,22.6,19.239767,55.40152,3.049897,1619.0,56.833817,9.0
2025-02-12 18:36:53+0000,72.7,181.0,22.1,18.304655,56.043007,3.024561,1597.0,56.36795,8.0
2025-02-13 11:26:06+0000,72.75,181.0,22.2,18.338812,56.019573,3.025386,1598.0,56.38313,8.0
2025-02-15 12:18:47+0000,74.15,181.0,22.6,19.230597,55.40781,3.0502477,1619.0,56.840267,9.0
2025-02-17 08:32:26+0000,72.8,181.0,22.2,18.391603,55.98336,3.02551,1598.0,56.385406,8.0
2025-02-18 12:22:57+0000,72.1,181.0,22.0,17.985416,56.262005,3.0111501,1588.0,56.121365,8.0
2025-02-19 08:15:15+0000,71.75,181.0,21.9,17.912037,56.312344,2.9990597,1583.0,55.899055,8.0
2025-02-20 09:19:46+0000,71.4,181.0,21.7,17.542698,56.56571,2.9978426,1578.0,55.87667,8.0
2025-02-20 12:43:34+0000,71.4,181.0,21.7,17.542698,56.56571,2.9978426,1578.0,55.87667,8.0
2025-02-21 08:37:08+0000,72.35,181.0,22.0,18.14884,56.149895,3.0156271,1592.0,56.203686,8.0
2025-02-22 09:54:24+0000,72.75,181.0,22.2,18.357508,56.006752,3.0246847,1598.0,56.370228,8.0
2025-02-22 10:01:11+0000,72.75,181.0,22.2,18.338812,56.019573,3.025386,1598.0,56.38313,8.0
2025-02-23 10:55:14+0000,72.45,181.0,22.1,18.133175,56.16064,3.0204344,1593.0,56.29208,8.0
2025-02-24 14:02:00+0000,73.15,181.0,22.3,18.68474,55.78227,3.0291824,1604.0,56.45293,9.0
2025-02-26 13:09:31+0000,72.5,181.0,22.1,18.167566,56.13705,3.0212598,1594.0,56.307255,8.0
2025-02-27 13:02:16+0000,73.05,181.0,22.2,18.579996,55.854122,3.028935,1602.0,56.44838,9.0
2025-03-06 08:12:53+0000,73.2,181.0,22.3,18.662683,55.797398,3.0321121,1604.0,56.5068,9.0
2025-03-07 08:34:07+0000,72.1,181.0,22.0,17.92883,56.300823,3.0132546,1588.0,56.160057,8.0
2025-03-07 20:38:54+0000,72.15,181.0,22.0,17.991804,56.25762,3.0130277,1589.0,56.155888,8.0
2025-03-10 09:54:52+0000,72.4,181.0,22.0,18.155092,56.145607,3.0175047,1592.0,56.23821,8.0
2025-03-11 09:20:05+0000,71.45,181.0,21.8,17.578005,56.54149,2.9986677,1578.0,55.891846,8.0
2025-03-12 08:32:37+0000,71.1,181.0,21.7,17.435001,56.63959,2.9890325,1573.0,55.71468,8.0
2025-03-13 09:20:03+0000,71.3,181.0,21.7,17.567305,56.54883,2.9926846,1576.0,55.78183,8.0
2025-03-13 15:43:59+0000,70.45,181.0,21.5,16.881596,57.019226,2.9814606,1563.0,55.57545,7.0
2025-03-13 19:58:13+0000,67.2,173.0,22.4,18.560581,55.867443,2.7839286,1521.0,51.94336,8.0
2025-03-13 20:00:25+0000,71.6,181.0,21.8,17.303751,56.729626,3.0151734,1581.0,56.19534,8.0
2025-03-13 20:07:25+0000,79.45,185.0,23.2,20.352919,54.637897,3.2250571,1704.0,60.054546,9.0
2025-03-14 15:00:46+0000,70.25,181.0,21.4,16.745745,57.11242,2.9778087,1560.0,55.508305,7.0
2025-03-14 15:03:26+0000,70.25,181.0,21.4,16.755424,57.105778,2.977458,1560.0,55.501854,7.0
2025-03-15 22:36:11+0000,70.4,181.0,21.4,16.642452,57.183277,2.988001,1563.0,55.695713,7.0
2025-03-18 09:19:03+0000,73.1,181.0,22.3,18.297518,56.0479,3.0416853,1603.0,56.682827,9.0
2025-03-19 08:21:37+0000,73.55,181.0,22.4,18.536898,55.88369,3.0515683,1610.0,56.864548,9.0
2025-03-20 15:13:58+0000,71.65,181.0,21.8,17.377092,56.679314,3.0145957,1581.0,56.18472,8.0
2025-03-22 15:11:06+0000,71.65,181.0,21.8,17.386583,56.672802,3.014245,1581.0,56.17827,8.0
2025-03-25 14:18:38+0000,72.65,181.0,22.1,18.092617,56.188465,3.0303998,1596.0,56.475315,8.0
2025-03-25 18:27:37+0000,72.25,181.0,22.0,17.63749,56.500683,3.0304618,1590.0,56.47645,8.0
2025-03-28 11:56:08+0000,71.1,181.0,21.7,17.215029,56.79049,2.9970996,1573.0,55.863014,8.0
2025-03-29 11:18:48+0000,70.95,181.0,21.6,17.136412,56.84442,2.9935715,1571.0,55.79814,8.0
2025-03-31 10:35:57+0000,71.4,181.0,21.7,17.247461,56.76824,3.0087156,1578.0,56.0766,8.0
2025-03-31 17:36:55+0000,72.45,181.0,22.1,17.757742,56.41819,3.0344641,1593.0,56.55005,8.0
2025-04-01 12:33:54+0000,72.0,181.0,21.9,17.538176,56.568813,3.0235293,1586.0,56.348984,8.0
2025-04-07 16:27:54+0000,71.7,181.0,21.8,17.421875,56.648594,3.0150702,1582.0,56.193443,8.0
2025-04-08 08:45:42+0000,70.4,181.0,21.4,16.652113,57.17665,2.9876504,1563.0,55.689262,7.0
2025-04-08 12:50:52+0000,69.45,181.0,21.1,16.06722,57.57789,2.967761,1548.0,55.32355,7.0
2025-04-15 08:47:23+0000,72.8,181.0,22.2,18.102043,56.182,3.0363832,1598.0,56.58533,8.0
2025-04-20 08:52:44+0000,73.0,181.0,22.2,18.229433,56.09461,3.040035,1601.0,56.652477,9.0
2025-04-22 10:39:44+0000,71.6,181.0,21.8,17.427214,56.64493,3.0106137,1581.0,56.1115,8.0
2025-04-23 15:55:38+0000,71.5,181.0,21.8,17.385015,56.673878,3.007911,1579.0,56.061802,8.0
2025-04-24 10:53:57+0000,71.4,181.0,21.7,17.304604,56.729042,3.006611,1578.0,56.037903,8.0
2025-04-25 16:34:00+0000,72.35,181.0,22.0,17.669502,56.47872,3.0335152,1592.0,56.532597,8.0
2025-04-26 10:47:09+0000,70.6,181.0,21.5,16.816835,57.063652,2.9902499,1566.0,55.737064,7.0
2025-04-30 19:17:03+0000,70.85,181.0,21.6,16.939852,56.97926,2.9964807,1569.0,55.85163,7.0
2025-05-01 09:25:26+0000,71.0,181.0,21.6,17.095613,56.87241,2.9972029,1572.0,55.86491,8.0
2025-05-06 10:46:12+0000,72.4,181.0,22.0,17.72305,56.44199,3.033639,1592.0,56.534874,8.0
2025-05-07 19:48:14+0000,72.6,181.0,22.1,17.889648,56.3277,3.035888,1595.0,56.576225,8.0
2025-05-08 08:27:00+0000,71.95,181.0,21.9,17.83389,56.36595,3.010428,1586.0,56.108086,8.0
2025-05-11 08:31:56+0000,72.65,181.0,22.1,17.961578,56.27836,3.0353103,1596.0,56.565605,8.0
2025-05-11 17:28:30+0000,71.25,181.0,21.7,17.264683,56.756428,3.0016801,1575.0,55.947235,8.0
2025-05-12 07:58:26+0000,71.2,181.0,21.7,17.229052,56.780872,3.0008547,1575.0,55.932056,8.0
2025-05-12 15:27:24+0000,71.4,181.0,21.7,17.352222,56.696377,3.0048573,1578.0,56.005657,8.0
2025-05-13 07:10:37+0000,71.1,181.0,21.7,17.348925,56.69864,2.9921894,1573.0,55.772724,8.0
2025-05-13 07:18:25+0000,71.1,181.0,21.7,17.339361,56.7052,2.9925401,1573.0,55.779175,8.0
2025-05-19 20:31:50+0000,71.15,181.0,21.7,17.35585,56.693886,2.994067,1574.0,55.807247,8.0
2025-05-23 07:33:20+0000,71.8,181.0,21.9,17.729092,56.437843,3.0079522,1583.0,56.06256,8.0
2025-05-27 08:07:46+0000,70.55,181.0,21.5,17.050444,56.903397,2.9796038,1565.0,55.54131,7.0
2025-05-28 16:52:39+0000,70.1,181.0,21.3,16.558468,57.24089,2.978139,1558.0,55.514374,7.0
2025-06-01 21:55:32+0000,70.7,181.0,21.5,16.966173,56.961205,2.9890945,1567.0,55.715816,7.0
2025-06-03 15:03:57+0000,69.35,181.0,21.1,16.247274,57.45437,2.9569912,1547.0,55.125523,7.0
2025-06-04 15:18:48+0000,69.55,181.0,21.2,16.347214,57.38581,2.962046,1550.0,55.218468,7.0
2025-06-06 14:40:06+0000,69.75,181.0,21.2,15.822633,57.745674,2.9895484,1553.0,55.724167,7.0
2025-06-06 14:40:39+0000,69.75,181.0,21.2,15.822633,57.745674,2.9895484,1553.0,55.724167,7.0
2025-06-12 13:00:49+0000,70.0,181.0,21.3,16.038124,57.597847,2.9926226,1557.0,55.780693,7.0
2025-06-16 10:06:45+0000,69.0,181.0,21.0,15.531429,57.94544,2.9673483,1542.0,55.315964,7.0
2025-06-20 18:11:12+0000,68.85,181.0,21.0,15.357859,58.06451,2.966977,1539.0,55.309135,6.0
2025-06-23 11:04:29+0000,68.8,181.0,21.0,15.97193,57.643257,2.9430027,1539.0,54.868313,6.0
2025-06-24 19:05:53+0000,68.65,181.0,20.9,15.204496,58.169716,2.963676,1537.0,55.24844,6.0
2025-08-04 17:39:00+0000,72.65,181.0,22.1,17.605902,56.52235,3.0486386,1596.0,56.810677,8.0
2025-08-09 18:38:49+0000,70.75,181.0,21.5,16.963797,56.962837,2.9913228,1568.0,55.75679,7.0
2025-08-23 19:05:23+0000,71.1,181.0,21.7,16.928108,56.987316,3.007622,1573.0,56.05649,8.0
2025-08-25 08:02:56+0000,70.1,181.0,21.3,16.16075,57.513725,2.9925194,1558.0,55.778793,7.0
2025-08-31 20:58:03+0000,71.5,181.0,21.8,17.394526,56.667355,3.0075603,1579.0,56.055355,8.0
2025-09-19 08:18:02+0000,72.2,181.0,22.0,17.913414,56.311398,3.0180619,1589.0,56.24845,8.0
